NAME,PER (orbital period) ,ECC ( e or g =ecentricity),A (semi major axis),MASS,R (radius of the planet),I (inclenation idk)
,s,,au,kg,au,deg
Kepler-265 b,591517.0368,,0.0705628,2.600155728E+025,7.93007894223185E-05,
OGLE-TR-211 b,317713.536,0,0.0512842,1.4378418399E+027,0.000649935961711,84.2182
gamma Cep b,78241593.6,0.12,1.9793,2.880859536E+027,,
Kepler-325 b,392639.5296,,0.0536941,4.814362707E+025,0.000124067518256,
Kepler-11 g,10228092.48,0,0.465624,6.308107971E+025,0.00014181077001,89.87
Kepler-409 b,5958005.76,,0.320082,1.0947239655E+025,5.17334688699047E-05,
Kepler-256 b,140010.5952,,0.0270005,2.25109872E+025,6.77892765946069E-05,
Kepler-1182 b,965428.949088,0,0.0991034,3.539005917E+025,0.000102747229241,
Kepler-617 b,145384.94736,0,0.0221208,1.4703001164E+025,5.63915025601947E-05,
Kepler-1035 b,234496.30032,0,0.0378236,9.526385484E+024,4.97009853072902E-05,
HD 1605 c,182390400,0.098,3.52689,6.651051165E+027,,
GJ 86 b,1362088.224,0.0416,0.114217,7.596774648E+027,,
Kepler-470 b,2131418.507616,0,0.185532,1.8987E+027,0.000615527587267,
Kepler-1637 b,527869.719936,0,0.0658388,3.590080947E+024,3.77536330699608E-05,
Kepler-1346 b,293903.137152,0,0.0462418,2.239630572E+025,6.73830666185377E-05,
HR 8799 e,1418860800,0,14.5253,1.32909E+028,,
HD 8574 b,19612800,0.297,0.757141,3.429109161E+027,,
Kepler-269 c,702250.4736,,0.079115,2.374552194E+025,7.2053047661065E-05,
MOA-2007-BLG-192L b,,,,1.8987E+025,,
Kepler-250 b,358399.3824,,0.0505253,8.544225948E+024,4.8177458949986E-05,
HD 82886 b,60912000,0.066,1.58126,2.477366799E+027,,
HD 179949 b,267193.2096,0.022,0.0439208,1.7127698025E+027,,
Kepler-1167 b,86739.875136,0,0.0181392,2.406355419E+025,7.31177956924558E-05,
GJ 3293 e,1145076.133536,0.215874,0.0820805,1.992457806E+025,,
HD 2952 b,26922240,0.129,1.22755,3.076292727E+027,,
Kepler-1063 b,1216487.346624,0,0.117439,2.192884578E+025,6.35599139025923E-05,
Kepler-169 e,1189477.6128,,0.112418,3.134715726E+025,9.3796750838915E-05,
MOA-2009-BLG-319L b,,,,2.980959E+026,,
Kepler-1340 b,57458.325888,0,0.0161473,2.199511041E+025,6.59493843500582E-05,
YZ Cet b,170100.864,0,0.0155735,4.447097166E+024,,
HIP 14810 c,12767255.424,0.153155,0.545404,2.421184266E+027,,
Kepler-358 c,7213395.0816,,0.373844,4.634233038E+025,0.000121509351195,
HD 28678 b,33445440,0.168,1.31659,3.60696039E+027,,
WASP-56 b,398917.5264,0,0.056145,1.1494444995E+027,0.000521860345727,88.5
Kepler-18 c,660233.376,0.000338541,0.0752115,1.0328928E+026,0.000234065356622,87.68
Kepler-215 e,5889111.264,,0.326561,2.451677388E+025,7.4611214722122E-05,
Kepler-540 b,14921710.13376,0,0.610956,4.251398157E+025,0.000115650369657,
HATS-6 b,287303.544,0,0.0362414,6.056853E+026,0.000476938301314,88.21
Kepler-230 c,7929208.1088,,0.398184,2.867037E+025,8.69752906054894E-05,
Kepler-739 b,1082806.67376,0,0.103068,6.273760488E+025,0.00014145665049,
Kepler-515 b,1724864.818752,0,0.139053,2.033811492E+025,6.21262316341128E-05,
Kepler-388 b,274174.416,,0.0422619,2.619503481E+024,3.45342517466811E-05,
HAT-P-52 b,237910.63392,0,0.0369523,1.5551568168E+027,0.000493062447894,87.02
Kepler-107 e,1274317.8336,,0.117702,6.844129968E+025,0.000147090066017,
Kepler-947 b,2329726.89888,0,0.169908,3.272504385E+025,9.70125001671145E-05,
Kepler-1560 b,261961.122816,0,0.0412688,3.590080947E+024,3.77536330699608E-05,
HD 143105 b,189855.36,0,0.0379591,2.303161074E+027,,
Kepler-1230 b,860251.567968,0,0.0923527,4.251398157E+025,0.000115650369657,
Kepler-923 b,599068.635264,0,0.0736811,1.6911625965E+025,5.87809730076605E-05,
CoRoT-8 b,536741.856,0,0.0633825,4.102672986E+026,0.000272399631011,88.4
Kepler-723 b,352708.566048,0,0.0486188,1.8987E+027,0.000519948769369,
Kepler-844 b,225765.002304,0,0.03114,2.363634669E+025,7.16841134239763E-05,
HAT-P-42 b,401058.2592,0,0.0575315,1.979090958E+027,0.000625912225832,85.9
Kepler-1283 b,1118542.84992,0,0.113375,2.66463558E+025,8.12419952138398E-05,
Kepler-1430 b,212588.057952,0,0.0326929,9.848955627E+024,5.01788793967834E-05,
Kepler-401 b,1242694.224,,0.115746,2.399975787E+025,7.29056107167208E-05,
Kepler-760 c,213146.587296,0,0.03437,2.139037446E+025,6.30820198130991E-05,
Kepler-1069 b,2064876.15744,0,0.161835,2.266687047E+025,6.8338854797524E-05,
Kepler-291 c,492547.9104,,0.0624544,2.628237501E+025,8.01533524779743E-05,
Kepler-1324 b,355608.980352,0,0.0462676,2.303066139E+025,6.45157020815786E-05,
CoRoT-20 b,798582.24,0.562,0.0901485,8.050488E+027,0.000401431035174,88.21
Kepler-292 e,1034986.464,,0.10246,4.140741921E+025,0.000113834850011,
HD 96167 b,43104960,0.71,1.34724,1.299793059E+027,,
HD 43197 b,28321920,0.83,0.918027,1.1332732716E+027,,
Kepler-1388 c,478317.442464,0,0.0525035,3.25152375E+025,9.65346060776214E-05,
Kepler-912 b,219002.941728,0,0.0372128,4.496615262E+025,0.000119473522373,
Kepler-514 b,488315.17872,0,0.0674219,2.406355419E+025,7.31177956924558E-05,
Kepler-998 b,488486.361312,0,0.0645018,3.358268664E+025,9.89240765250872E-05,
Kepler-1129 b,2102957.02656,0,0.164368,4.968157407E+025,0.000126164039626,
Kepler-1335 b,541215.514944,0,0.0609548,1.98243267E+025,6.16483375446196E-05,
HD 37605 c,235008000,0.013,3.81754,6.390112824E+027,,
HATS-7 b,275211.216,0,0.0401202,2.269421175E+026,0.00027570187917,87.92
Qatar-4 b,155982.79296,0,0.028034,1.1552849007E+028,0.000556827856255,87.5
Kepler-1601 b,190876.565664,0,0.0336339,2.714875182E+024,3.48862685330018E-05,
TYC 3667-1280-1 b,2286835.2,0.036,0.214338,1.0255752102E+028,,
Kepler-659 b,1526843.1744,0,0.122745,3.7328442E+025,0.000106570381957,
Kepler-1332 b,1025962.702848,0,0.100137,1.6454172174E+025,5.83030789181674E-05,
Kepler-81 b,514512,,0.0554099,3.562492836E+025,0.000103225123331,
Kepler-814 b,531099.51264,0,0.068804,2.994420783E+025,9.03219829142101E-05,
LHS 1140 b,2137287.168,0,0.0874937,4.030731243E+025,6.26093825585904E-05,89.912
Kepler-1168 b,4823077.29696,0,0.272889,3.7328442E+025,0.000106570381957,
Kepler-955 b,1255602.964608,0,0.112106,5.538337017E+025,0.000133332450969,
GJ 273 c,408097.459008,0.169278,0.0364676,7.117580742E+024,,
Kepler-1328 b,390665.279232,0,0.053514,5.060700045E+024,4.15767857859062E-05,
HD 183263 b,54130982.4,0.35672,1.49006,6.786808215E+027,,
Kepler-663 b,431722.037376,0,0.0543959,3.967770351E+025,0.000110871428762,
Kepler-624 b,1260273.260448,0,0.120607,3.336547536E+025,9.84461824355941E-05,
Kepler-1526 b,337705.8048,0,0.0437251,3.586207599E+025,0.00010370301742,
Kepler-347 c,2360523.2544,,0.177529,2.451677388E+025,7.4611214722122E-05,
Kepler-699 b,2402573.437152,0,0.167447,1.8987E+027,0.000601668658672,
Kepler-32 c,756190.08,0,0.0676835,2.804360913E+025,8.52563055655824E-05,
Kepler-23 b,614013.696,0,0.0749015,2.654287665E+025,8.09342314202062E-05,
WASP-23 b,254398.37184,0,0.037022,1.6560955062E+027,0.000459734114092,88.39
Kepler-594 b,1179030.117888,0,0.1083,3.089963367E+025,9.2711453361676E-05,
11 Com b,28168992,0.231,1.17872,3.062299308E+028,,
HD 145377 b,8981280,0.307,0.450064,1.0978302387E+028,,
Kepler-1554 b,17114870.0736,0,0.627489,4.793306124E+025,0.000123774569179,
Kepler-650 b,261977.378976,0,0.0420644,4.968157407E+025,0.000126164039626,
Kepler-289 d,5707877.76,0.011,0.328137,2.27844E+025,0.000116606157836,89.73
Kepler-1429 b,387493.193952,0,0.0540966,1.3470934734E+025,5.49578202917151E-05,
Kepler-194 c,1495413.9648,,0.13095,3.942479667E+025,0.000110424119895,
CoRoT-25 b,419963.616,0,0.0577982,5.12649E+026,0.000516125616653,84.5
Kepler-419 c,58360608,0.184,1.68144,1.386051E+028,,2.5
Kepler-332 b,658914.3936,,0.0758257,9.648130128E+024,4.98825850612976E-05,
omicron CrB b,16228512,0.191,0.826048,2.805063432E+027,,
Kepler-229 c,1388330.3232,,0.124621,1.5230460024E+026,0.000209763486384,
HD 47366 c,59158080,0.278,1.85343,3.538246437E+027,,
Kepler-954 b,1449944.584128,0,0.12007,3.358268664E+025,9.89240765250872E-05,
Kepler-1408 b,259021.317024,0,0.0433594,3.590080947E+024,3.77536330699608E-05,
Kepler-779 b,613193.088672,0,0.0557932,4.098268002E+024,3.91873153384403E-05,
OGLE-TR-132 b,146004.5952,0,0.0303507,2.240466E+027,0.000573472907392,83.4
beta Gem b,50944896.864,0.02,1.75739,5.237032314E+027,,
Kepler-633 b,734694.380352,0,0.0820733,2.294028327E+025,6.92946429765104E-05,
Kepler-277 b,1496793.6,,0.136075,,,
Kepler-1159 b,1961985.707424,0,0.166307,3.447051876E+025,0.000100835652883,
Kepler-1443 b,208924.981344,0,0.0373628,5.060700045E+024,4.15767857859062E-05,
Pr 201 b,382440.96,0,0.0565986,1.0255922985E+027,,
Kepler-541 b,438917.052672,0,0.0648523,6.461541918E+025,0.000143368226848,
Kepler-937 c,13248866.6496,0,0.587421,4.13498886E+025,0.000113738793299,
Kepler-625 c,359887.54464,0,0.0513318,6.673265955E+024,4.49220444123585E-05,
WASP-52 b,151180.97472,0,0.0271336,8.680191855E+026,0.000606925493656,85.35
WASP-107 b,494336.736,0,0.0553247,2.218308171E+026,0.000462360620008,89.7
Kepler-953 c,787075.584768,0,0.0839169,1.017855096E+025,5.06567734862766E-05,
Kepler-337 c,837492.5664,,0.0889716,2.882872158E+025,8.74015721333173E-05,
Kepler-213 b,212747.904,,0.0356868,2.287534773E+025,6.90685990721801E-05,
Kepler-386 c,2176714.7712,,0.168189,2.239060962E+025,6.7362995066779E-05,
Kepler-1186 b,1389033.45936,0,0.12255,3.189645117E+025,9.51009238091418E-05,
Kepler-927 b,787535.16192,0,0.0851117,2.406355419E+025,7.31177956924558E-05,
Kepler-660 b,801237.479616,0,0.078486,3.88739838E+025,0.000109437746494,
Kepler-1385 b,249592.200768,0,0.0415895,3.129968976E+024,3.63199508014813E-05,
POTS-1 b,273078.39744,,0.0373351,1.8987E+027,0.000459487998636,88.06
47 UMa b,93139200,0.032,2.10149,4.833881343E+027,,
HD 240210 b,43351200,0.15,1.33364,1.3839016716E+028,,
Kepler-1255 b,3135623.06304,0,0.220101,3.358268664E+025,9.89240765250872E-05,
Kepler-804 c,833919.854688,0,0.0890131,8.902073937E+024,4.87451971283039E-05,
Kepler-906 b,3602706.99264,0,0.239949,2.975775549E+025,8.98440888247169E-05,
Kepler-304 b,284749.2576,,0.0433417,4.663681875E+025,0.000121935632722,
Kepler-149 d,13825557.9648,,0.576836,9.571612518E+025,0.000168834247089,
Kepler-1625 b,24829541.1936,0,0.84075,2.342919852E+026,0.000258540702416,
Kepler-77 b,309206.667168,0,0.0450195,8.182580559E+026,0.000458778325913,88
Kepler-719 b,432632.256192,0,0.0570893,7.5985974E+026,0.000363199508015,
HD 109749 b,452736,0,0.0629198,5.21515929E+026,,
HD 89345 b,1020728.736,0.203,0.105428,2.132467944E+026,0.000297778674528,
Kepler-1455 b,4257512.4096,0,0.224301,3.070539666E+025,9.22335592721828E-05,
Kepler-775 b,84228.675552,0,0.018714,1.017855096E+025,5.06567734862766E-05,
HD 45364 c,29622240,0.0974,0.897549,1.2503186331E+027,,
Kepler-55 d,191038.9536,,0.0332158,2.25109872E+025,6.77892765946069E-05,
Kepler-685 b,140445.11808,0,0.0280141,1.8987E+027,0.000451132020482,
Kepler-500 b,735119.22816,0,0.0821049,3.913961193E+025,0.000109915640583,
Kepler-327 b,220283.28,,0.0365246,8.024627706E+024,4.73247047366943E-05,
Kepler-1162 b,2813504.27616,0,0.191967,3.149259768E+025,9.41451356301555E-05,
Kepler-721 b,465870.993696,0,0.0563265,4.078274691E+025,0.00011278300512,
WASP-50 b,168920.28576,0.009,0.0294714,2.795721828E+027,0.000551011885186,84
Kepler-1540 b,10835693.36928,0,0.443519,3.707876295E+025,0.000106092487867,
HD 11506 c,19319040,0.24,0.774655,6.83532E+026,,
Kepler-607 b,55137.30048,0,0.0136874,3.43152051E+024,3.72757389804677E-05,
Kepler-1317 b,49150.750752,0,0.0126273,2.212820928E+025,6.64272784395513E-05,
Kepler-1507 b,1386773.68032,0,0.119784,2.986769022E+024,3.58420567119881E-05,
Kepler-1384 b,1327331.018592,0,0.111331,2.713527105E+025,8.26756774823193E-05,
Kepler-217 d,335827.7496,0,0,1.4703001164E+025,5.63915025601947E-05,
Kepler-1007 b,447984.178848,0,0.0527894,1.931870289E+025,6.11704434551264E-05,
24 Boo b,2622291.84,0.042,0.189841,1.7333839884E+027,,
HD 147379 b,7477056,0.01,0.319334,1.4772493584E+026,,
HD 159243 c,21461760,0.075,0.804743,3.60753E+027,,
Kepler-1477 b,998377.938144,0,0.0932443,9.848955627E+024,5.01788793967834E-05,
HD 158996 b,70865280,0.13,2.09115,2.669059551E+028,,
Kepler-87 c,16522427.52,0.039,0.67057,3.823336242E+025,0.000262363855132,89.588
Kepler-105 c,615681.1296,,0.0724716,2.275345119E+025,6.86423175443522E-05,
WASP-98 b,255972.096,0,0.0356868,1.575921E+027,0.000525683498442,86.3
Kepler-1547 b,59873.444352,0,0.0159157,3.753976731E+024,3.8231527159454E-05,
Kepler-195 c,2945968.9632,,0.205786,2.20325148E+025,6.60841504832952E-05,
GJ 3470 b,288286.4736,0,0.0356088,8.356045791E+025,0.000178906820813,88.12
WASP-91 b,241797.3984,0,0.0366898,2.549935113E+027,0.000500899910961,86.8
K2-22 b,32925.1392,,0.00867627,,,
Kepler-696 b,362052.769248,0,0.0518657,2.590111605E+026,0.000261885961042,
Kepler-1133 b,998405.864352,0,0.0976404,2.763519876E+025,8.41093597507988E-05,
Kepler-290 c,3176954.784,,0.216407,4.218322803E+025,0.000115114172489,
Kepler-801 b,986626.010592,0,0.0868408,2.797506606E+025,8.50651479297852E-05,
Kepler-334 d,2168509.536,,0.167766,1.8230975634E+025,6.01152533055255E-05,
Kepler-1620 b,8808638.0256,0,0.447475,2.280319713E+025,6.88167488870172E-05,
Kepler-1644 b,1822243.02912,0,0.143703,2.632661472E+025,8.02862070348534E-05,
Kepler-273 c,692489.6928,,0.0783802,2.774418414E+025,8.44171235444324E-05,
Kepler-789 b,746364.4344,0,0.0826682,2.994420783E+025,9.03219829142101E-05,
Kepler-625 b,669766.313088,0,0.0776648,2.797506606E+025,8.50651479297852E-05,
eta Cet c,64324800,0.025,1.91985,6.241083861E+027,,
Kepler-266 b,571823.712,,0.0689878,3.689307009E+025,0.000105734545194,
Kepler-641 b,819902.797344,0,0.0883024,2.585535738E+025,7.88525247663739E-05,
HD 96127 b,55926720,0.3,1.42112,7.608109887E+027,,
Kepler-223 b,637986.9312,,0.0742116,2.374552194E+025,7.2053047661065E-05,
HD 17156 b,1833116.832,0.6819,0.163197,6.270931425E+027,0.000487451971283,87.816
Kepler-1038 b,12826973.22048,0,0.523825,7.21904727E+025,0.00015053663819,
Kepler-137 c,1618769.0592,,0.138056,2.628237501E+025,8.01533524779743E-05,
Kepler-990 b,856849.041792,0,0.0918185,3.967770351E+025,0.000110871428762,
Kepler-116 c,1129388.832,,0.108599,3.319136457E+025,9.80600440112836E-05,
Kepler-1137 b,2066781.23424,0,0.185991,3.129323418E+025,9.36672415406623E-05,
WASP-53 b,285970.54752,0,0.0410282,4.050515697E+027,,87.08
Kepler-117 b,1623970.2528,,0.138351,3.688186776E+026,0.000332978441583,
Kepler-1264 b,83680.648128,0,0.0190938,9.848955627E+024,5.01788793967834E-05,
Kepler-513 b,2493707.544576,0,0.185365,3.129323418E+025,9.36672415406623E-05,
HAT-P-44 b,371625.3216,0.272,0.0507459,6.683424E+026,0.000593544459151,89.1
Kepler-381 c,1157037.264,,0.110364,8.281730673E+024,4.77510340539312E-05,
HD 16760 b,40184640,0.067,1.08727,2.523771027E+028,,
HD 30562 b,99964800,0.76,2.34083,2.530093698E+027,,
Kepler-354 d,2091730.3488,,0.163783,1.1796129438E+025,5.28670336501825E-05,
Kepler-332 c,1382021.7408,,0.124244,7.526237943E+024,4.64719983128117E-05,
Kepler-46 b,2903155.776,0.01,0.1969,5.977202535E+026,0.00038613842431,89.038
Kepler-1215 b,411872.224032,0,0.0544938,1.1210152644E+025,5.20904557547561E-05,
Kepler-920 b,564358.496256,0,0.0657805,3.562492836E+025,0.000103225123331,
WASP-100 b,246186,0,0.0457351,3.854361E+027,0.000807641011243,82.6
Kepler-1086 b,1622959.828992,0,0.122792,3.610112232E+025,0.00010418091151,
Kepler-1465 b,2749914.23904,0,0.178579,2.479303473E+025,7.55072661399217E-05,
epsilon CrB b,36106560,0.11,1.23696,1.1485938819E+028,,
omicron UMa b,140832000,0.13,3.94973,7.777208109E+027,,
Kepler-367 b,3267278.5536,,0.22049,1.3865028906E+025,5.54252007112395E-05,
TrES-2 b,213462.432,0,0.0355765,2.279788077E+027,0.00058494236554,83.57
Kepler-235 d,1733231.3472,,0.144489,2.882872158E+025,8.74015721333173E-05,
Kepler-282 c,1178385.6672,,0.111718,1.0534652145E+025,5.11619075388708E-05,
Kepler-614 b,1212616.668096,0,0.107866,3.492639663E+025,0.000101791441062,
Kepler-1018 b,4242356.76096,0,0.254302,3.913961193E+025,0.000109915640583,
Kepler-799 b,11530989.2304,0,0.502439,2.56020708E+026,0.000293426970949,
Kepler-857 b,7374351.824928,0,0.378116,2.480138901E+026,0.000290081712322,
Kepler-979 b,698804.3664,0,0.0752791,4.281131799E+025,0.000116128263747,
HD 208897 b,30473280,0.07,1.05277,2.653167432E+027,,
HD 11755 b,37471680,0.19,1.08513,1.2437833077E+028,,
HD 102195 b,355430.16,0,0.0479747,8.597294613E+026,,
Kepler-1320 b,75028.596192,0,0.0165366,2.392039221E+025,7.26399016029626E-05,
Kepler-432 b,4536097.5456,0.5134,0.301404,1.0271967E+028,0.00054718873247,88.17
Kepler-855 b,681404.92704,0,0.0783093,7.065841167E+026,0.000356031096672,
Kepler-1600 b,33382415.3472,0,0.987284,5.538337017E+025,0.000133332450969,
Kepler-324 c,4476004.8768,,0.271972,5.620759584E+025,0.000134299708606,
Kepler-1189 b,327334.160448,0,0.0492454,2.479303473E+025,7.55072661399217E-05,
HD 75289 b,303200.6688,0.034,0.047858,8.73477948E+026,,
Kepler-394 c,1048091.2704,,0.103323,2.336881986E+025,7.07737251834918E-05,
Kepler-1370 c,642938.785632,0,0.0790483,1.2687550101E+025,5.40020321127288E-05,
K2-138 c,307572.768,0,0.0445373,3.874658103E+025,0.000109206923649,87.5
Kepler-385 c,1310097.1104,,0.119895,5.233481745E+025,0.000129610133906,
HD 185269 b,590790.26592,0.295952,0.0765701,1.8117623244E+027,,
WASP-7 b,428082.4512,0,0.0604573,1.7454350373E+027,0.000437273091886,89.6
WASP-41 b,263727.7056,0,0.0402101,1.7830710687E+027,0.000563915025602,89.4
BD -10 3166 b,301343.328,0.019,0.0437823,8.162568261E+026,,
HD 190360 b,251859188.16,0.313105,3.97285,2.914732344E+027,,
HAT-P-13 c,38557728,0.6616,1.22574,2.709368952E+028,,
Kepler-304 c,459297.7344,,0.0596111,3.082064775E+025,9.25174283613417E-05,
Kepler-303 b,167361.552,,0.0304113,3.655073448E+024,3.79450296528028E-05,
Kepler-1431 b,506823.718464,0,0.0642857,2.086025742E+025,6.26041257236059E-05,
Kepler-1163 b,528583.879872,0,0.0699509,6.180496344E+024,4.39662562333721E-05,
GJ 317 b,59788800,0.11,0.953099,2.393216415E+027,,
Kepler-526 b,471614.254848,0,0.0635655,2.797506606E+025,8.50651479297852E-05,
Kepler-591 b,7013038.74336,0,0.363183,6.557635125E+025,0.000144324015027,
HD 37605 b,4753129.248,0.6767,0.283337,5.319663738E+027,,
WASP-44 b,209416.65696,0,0.0347371,1.6895316132E+027,0.000544799262022,86.02
Kepler-260 c,6570735.3792,,0.351296,2.438633319E+025,7.41844553002046E-05,
Kepler-602 b,1320597.645408,0,0.123667,2.938959756E+025,8.88883006457306E-05,
Kepler-286 c,299643.408,,0.0448402,1.6555505793E+025,5.84096493001243E-05,
Kepler-1023 b,5368789.84896,0,0.299693,4.050287853E+025,0.000112305111031,
Kepler-1362 b,11768166.0864,0,0.48095,3.967770351E+025,0.000110871428762,
WASP-121 b,110153.5632,0,0.0254575,2.247434229E+027,0.000863516388187,87.6
Kepler-708 b,273705.863616,0,0.0417873,4.862361843E+025,0.000124730357358,
CoRoT-12 b,244342.8288,0.07,0.0401409,1.745247066E+027,0.00068816748887,85.48
CoRoT-1 b,130373.77248,0,0.0253191,1.955262273E+027,0.000712062193345,85.1
HD 125612 c,358969.536,0.27499,0.0522124,1.1025124329E+026,,
Kepler-1202 b,2478395.43936,0,0.185207,4.897335897E+025,0.000125208251447,
Kepler-753 b,496603.440864,0,0.0552213,2.66463558E+025,8.12419952138398E-05,
Kepler-267 b,289762.0992,,0.0438489,2.774418414E+025,8.44171235444324E-05,
Kepler-112 c,2468816.3232,,0.182918,3.518367048E+025,0.000102323815078,
Kepler-1134 b,1480260.086496,0,0.12272,4.078274691E+025,0.00011278300512,
GJ 581 b,463851.36,0.031,0.0406125,9.474873753E+025,,
HD 75784 b,435456000,0.36,6.45931,1.063272E+028,,
HATS-26 b,285326.33184,0,0.047362,1.2171065727E+027,0.000852954928809,86.2
Kepler-622 b,1233987.848064,0,0.0992806,3.013198926E+025,9.07998770037033E-05,
HAT-P-65 b,225111.32928,0,0.0395145,9.990902439E+026,0.000924337968957,84.2
K2-136 b,689065.2288,0.1,0.0706613,5.724865305E+024,4.30357964411289E-05,89.3
Kepler-173 b,368387.3088,,0.0514597,1.3505301204E+025,5.49989191834115E-05,
HD 102117 b,1798269.12,0.121,0.152077,3.223157172E+026,,
Kepler-446 c,262325.8656,0,0.0247723,8.600218611E+024,4.82673030388107E-05,88.97
Kepler-301 c,468203.8464,,0.0603792,1.5755887275E+025,5.75570862444685E-05,
Kepler-1114 b,1293784.439616,0,0.113504,1.5562960368E+025,5.7347290739181E-05,
Kepler-1154 b,448037.06688,0,0.0633282,3.40228053E+025,9.98798647040736E-05,
Kepler-1059 b,325226.10672,0,0.043027,2.420766552E+025,7.3595689781949E-05,
HD 189733 b,191684.937888,0,0.0309953,2.17135332E+027,0.000543843473843,85.71
HD 108863 b,38309760,0,1.45325,5.251272564E+027,,
Kepler-582 b,1597739.617152,0,0.133586,7.947350616E+025,0.000156749261354,
Kepler-629 b,625413.77856,0,0.0714831,1.6911625965E+025,5.87809730076605E-05,
HD 10442 b,90115200,0.11,2.33538,3.98727E+027,,
Kepler-404 b,1022099.1264,,0.101608,1.2803902437E+025,5.41463561277557E-05,
Kepler-285 c,534528.8064,,0.0659546,8.281730673E+024,4.77510340539312E-05,
Kepler-174 c,3801645.7056,,0.243919,2.189030217E+025,6.35259834222383E-05,
Kepler-286 b,155200.4928,,0.0289196,1.1796129438E+025,5.28670336501825E-05,
Kepler-1213 b,462224.803968,0,0.0625366,1.017855096E+025,5.06567734862766E-05,
Kepler-867 b,12980919.7728,0,0.537936,1.3501864557E+026,0.00019784815305,
Kepler-206 d,2025458.784,,0.160305,1.0233632247E+025,5.07356260110429E-05,
Kepler-209 c,3607189.8048,,0.235528,5.440857759E+025,0.000132167823073,
Kepler-1438 b,200397.895776,0,0.0339456,4.465305699E+024,4.01431035174267E-05,
HD 1502 b,37307520,0.101,1.27206,5.51990064E+027,,
HD 142022 b,166579200,0.53,2.93163,8.482670094E+027,,
GJ 3293 c,10594296.328608,0.117135,0.361757,1.2697575237E+026,,
WASP-153 b,287937.4176,0,0.0480956,7.489004436E+026,0.000756902995762,84.1
